Datetime,observed,trend,seasonal,resid
2022-10-16 00:00:00,10.293,10.59025,0.2562943527873766,-0.5535443527873767
2022-10-16 00:30:00,10.259,10.531739583333332,0.19914771817199184,-0.4718873015053233
2022-10-16 01:00:00,10.227,10.48025,0.16422528227455638,-0.4174752822745559
2022-10-16 01:30:00,10.147,10.428135416666667,0.13508473740276097,-0.41622015406942736
2022-10-16 02:00:00,10.07,10.368197916666666,0.10253377586429942,-0.4007316925309656
2022-10-16 02:30:00,10.08,10.310052083333334,0.10594435278737645,-0.3359964361207102
2022-10-16 03:00:00,10.081,10.2539375,0.04586021817199195,-0.2187977181719917
2022-10-16 03:30:00,9.991,10.203604166666667,0.017898614606286552,-0.23050278127295348
2022-10-16 04:00:00,9.986,10.154833333333332,0.0009967591375369357,-0.16983009247086878
2022-10-16 04:30:00,10.0,10.104927083333333,-0.03142316273746346,-0.07350392059586966
2022-10-16 05:00:00,9.938,10.060447916666666,-0.06524559112287995,-0.05720232554378549
2022-10-16 05:30:00,9.92,10.02090625,-0.11487124216454686,0.01396499216454733
2022-10-16 06:00:00,9.947,9.97889583333333,-0.12146287627912977,0.08956704294579809
2022-10-16 06:30:00,9.788,9.937520833333332,-0.12458299346662988,-0.024937839866702116
2022-10-16 07:00:00,9.816,9.902395833333333,-0.1643058124770464,0.07790997914371384
2022-10-16 07:30:00,9.722,9.870031249999998,-0.16992120961246332,0.02188995961246437
2022-10-16 08:00:00,9.679,9.839156249999998,-0.18922264190413013,0.029066391904131905
2022-10-16 08:30:00,9.673,9.808937499999999,-0.1890105650812133,0.05307306508121437
2022-10-16 09:00:00,9.714,9.776822916666665,-0.22308543487287985,0.1602625182062149
2022-10-16 09:30:00,9.648,9.747364583333333,-0.22523175648746288,0.12586717315412968
2022-10-16 10:00:00,9.691,9.721802083333333,-0.25126854034163,0.2204664570082973
2022-10-16 10:30:00,9.623,9.695875,-0.27220848174787965,0.19933348174787985
2022-10-16 11:00:00,9.544,9.669218749999999,-0.26879197784163017,0.1435732278416318
2022-10-16 11:30:00,9.49,9.643968749999999,-0.3083491067478799,0.15438035674788103
2022-10-16 12:00:00,9.557,9.6215625,-0.30833331898746325,0.24377081898746406
2022-10-16 12:30:00,9.533,9.5999375,-0.3059343932062136,0.2389968932062137
2022-10-16 13:00:00,9.511,9.578604166666665,-0.32012628773746304,0.25252212107079747
2022-10-16 13:30:00,9.517,9.5580625,-0.29656655466454657,0.2555040546645459
2022-10-16 14:00:00,9.468,9.538979166666666,-0.2979905455499634,0.2270113788832977
2022-10-16 14:30:00,9.475,9.520635416666666,-0.26242332549788017,0.2167879088312138
2022-10-16 15:00:00,9.452,9.502177083333333,-0.22236440622704634,0.17218732289371352
2022-10-16 15:30:00,9.416,9.48453125,-0.1836118020603798,0.11508055206038031
2022-10-16 16:00:00,9.391,9.467770833333335,-0.11250877471663012,0.03573794138329556
2022-10-16 16:30:00,9.385,9.450916666666668,-0.06877765492496338,0.0028609882582951995
2022-10-16 17:00:00,9.379,9.4345,0.015504897158370026,-0.07100489715837036
2022-10-16 17:30:00,9.37,9.418750000000001,0.0891624492417033,-0.13791244924170515
2022-10-16 18:00:00,9.352,9.402875,0.20166847137712,-0.2525434713771195
2022-10-16 18:30:00,9.357,9.388395833333334,0.26215040497087,-0.2935462383042046
2022-10-16 19:00:00,9.371,9.375197916666666,0.26800782684587016,-0.27220574351253585
2022-10-16 19:30:00,9.337,9.362583333333331,0.3609026836167035,-0.38648601695003526
2022-10-16 20:00:00,9.291,9.351364583333332,0.366887942530966,-0.42725252586429774
2022-10-16 20:30:00,9.278,9.340645833333333,0.41528617971045345,-0.4779320130437863
2022-10-16 21:00:00,9.302,9.329645833333332,0.39693569894122266,-0.42458153227455536
2022-10-16 21:30:00,9.282,9.319093749999999,0.40768666047968416,-0.44478041047968275
2022-10-16 22:00:00,9.263,9.308916666666667,0.3492425899668636,-0.3951592566335304
2022-10-16 22:30:00,9.255,9.299145833333332,0.3356911476591713,-0.37983698099250285
2022-10-16 23:00:00,9.244,9.291020833333333,0.2831161476591714,-0.33013698099250427
2022-10-16 23:30:00,9.245,9.284322916666666,0.3173895450950687,-0.35671246176173516
2022-10-17 00:00:00,9.247,9.27759375,0.2562943527873766,-0.28688810278737614
2022-10-17 00:30:00,9.229,9.270677083333334,0.19914771817199184,-0.2408248015053267
2022-10-17 01:00:00,9.209,9.264354166666665,0.16422528227455638,-0.21957944894122208
2022-10-17 01:30:00,9.193,9.257979166666667,0.13508473740276097,-0.20006390406942823
2022-10-17 02:00:00,9.192,9.25203125,0.10253377586429942,-0.16256502586429916
2022-10-17 02:30:00,9.197,9.246729166666666,0.10594435278737645,-0.15567351945404373
2022-10-17 03:00:00,9.192,9.241708333333332,0.04586021817199195,-0.09556855150532342
2022-10-17 03:30:00,9.186,9.237437499999999,0.017898614606286552,-0.06933611460628525
2022-10-17 04:00:00,9.182,9.2336875,0.0009967591375369357,-0.05268425913753682
2022-10-17 04:30:00,9.186,9.230114583333334,-0.03142316273746346,-0.012691420595870605
2022-10-17 05:00:00,9.176,9.226843749999999,-0.06524559112287995,0.014401841122881426
2022-10-17 05:30:00,9.17,9.224010416666667,-0.11487124216454686,0.06086082549787958
2022-10-17 06:00:00,9.173,9.2216875,-0.12146287627912977,0.07277537627913
2022-10-17 06:30:00,9.172,9.219354166666665,-0.12458299346662988,0.07722882679996507
2022-10-17 07:00:00,9.165,9.21642708333333,-0.1643058124770464,0.11287872914371472
2022-10-17 07:30:00,9.162,9.213395833333331,-0.16992120961246332,0.11852537627913268
2022-10-17 08:00:00,9.162,9.211333333333334,-0.18922264190413013,0.1398893085707969
2022-10-17 08:30:00,9.161,9.210291666666668,-0.1890105650812133,0.13971889841454457
2022-10-17 09:00:00,9.17,9.209104166666666,-0.22308543487287985,0.18398126820621358
2022-10-17 09:30:00,9.179,9.207625,-0.22523175648746288,0.19660675648746298
2022-10-17 10:00:00,9.183,9.206427083333333,-0.25126854034163,0.227841457008297
2022-10-17 10:30:00,9.193,9.205447916666666,-0.27220848174787965,0.25976056508121365
2022-10-17 11:00:00,9.194,9.204729166666667,-0.26879197784163017,0.2580628111749644
2022-10-17 11:30:00,9.197,9.204020833333333,-0.3083491067478799,0.3013282734145462
2022-10-17 12:00:00,9.204,9.20309375,-0.30833331898746325,0.30923956898746313
2022-10-17 12:30:00,9.222,9.202239583333332,-0.3059343932062136,0.32569480987288074
2022-10-17 13:00:00,9.215,9.201697916666667,-0.32012628773746304,0.33342837107079565
2022-10-17 13:30:00,9.201,9.201572916666665,-0.29656655466454657,0.2959936379978822
2022-10-17 14:00:00,9.213,9.201635416666667,-0.2979905455499634,0.30935512888329564
2022-10-17 14:30:00,9.221,9.201708333333332,-0.26242332549788017,0.28171499216454776
2022-10-17 15:00:00,9.224,9.201854166666665,-0.22236440622704634,0.2445102395603812
2022-10-17 15:30:00,9.234,9.201875,-0.1836118020603798,0.21573680206038043
2022-10-17 16:00:00,9.213,9.20175,-0.11250877471663012,0.12375877471662877
2022-10-17 16:30:00,9.22,9.201541666666667,-0.06877765492496338,0.08723598825829662
2022-10-17 17:00:00,9.23,9.201375,0.015504897158370026,0.013120102841629875
2022-10-17 17:30:00,9.247,9.20140625,0.0891624492417033,-0.0435686992417032
2022-10-17 18:00:00,9.252,9.201552083333334,0.20166847137712,-0.15122055471045373
2022-10-17 18:30:00,9.233,9.201604166666666,0.26215040497087,-0.23075457163753538
2022-10-17 19:00:00,9.214,9.201541666666666,0.26800782684587016,-0.25554949351253536
2022-10-17 19:30:00,9.203,9.201614583333335,0.3609026836167035,-0.3595172669500388
2022-10-17 20:00:00,9.227,9.20171875,0.366887942530966,-0.3416066925309652
2022-10-17 20:30:00,9.242,9.20165625,0.41528617971045345,-0.3749424297104518
2022-10-17 21:00:00,9.224,9.201364583333334,0.39693569894122266,-0.374300282274556
2022-10-17 21:30:00,9.218,9.200885416666665,0.40768666047968416,-0.39057207714634934
2022-10-17 22:00:00,9.212,9.200333333333335,0.3492425899668636,-0.33757592330019864
2022-10-17 22:30:00,9.212,9.199572916666666,0.3356911476591713,-0.32326406432583754
2022-10-17 23:00:00,9.218,9.198614583333333,0.2831161476591714,-0.26373073099250427
2022-10-17 23:30:00,9.203,9.197552083333331,0.3173895450950687,-0.3119416284284006
2022-10-18 00:00:00,9.2,9.196291666666665,0.2562943527873766,-0.25258601945404274
2022-10-18 00:30:00,9.194,9.194760416666668,0.19914771817199184,-0.19990813483865888
2022-10-18 01:00:00,9.192,9.193041666666666,0.16422528227455638,-0.1652669489412221
2022-10-18 01:30:00,9.198,9.19140625,0.13508473740276097,-0.12849098740276058
2022-10-18 02:00:00,9.193,9.189760416666665,0.10253377586429942,-0.09929419253096512
2022-10-18 02:30:00,9.203,9.187885416666665,0.10594435278737645,-0.0908297694540423
2022-10-18 03:00:00,9.2,9.185833333333331,0.04586021817199195,-0.03169355150532396
2022-10-18 03:30:00,9.18,9.183562499999999,0.017898614606286552,-0.0214611146062858
2022-10-18 04:00:00,9.176,9.181354166666665,0.0009967591375369357,-0.00635092580420193
2022-10-18 04:30:00,9.172,9.179260416666667,-0.03142316273746346,0.02416274607079736
2022-10-18 05:00:00,9.174,9.176864583333332,-0.06524559112287995,0.062381007789547444
2022-10-18 05:30:00,9.175,9.1740625,-0.11487124216454686,0.11580874216454778
2022-10-18 06:00:00,9.182,9.170979166666667,-0.12146287627912977,0.13248370961246303
2022-10-18 06:30:00,9.168,9.167906249999998,-0.12458299346662988,0.12467674346663121
2022-10-18 07:00:00,9.163,9.165114583333335,-0.1643058124770464,0.16219122914371215
2022-10-18 07:30:00,9.171,9.162583333333332,-0.16992120961246332,0.1783378762791305
2022-10-18 08:00:00,9.163,9.159854166666667,-0.18922264190413013,0.1923684752374631
2022-10-18 08:30:00,9.154,9.156666666666666,-0.1890105650812133,0.18634389841454693
2022-10-18 09:00:00,9.149,9.153458333333333,-0.22308543487287985,0.21862710153954595
2022-10-18 09:30:00,9.154,9.150468749999998,-0.22523175648746288,0.22876300648746464
2022-10-18 10:00:00,9.155,9.147552083333332,-0.25126854034163,0.258716457008297
2022-10-18 10:30:00,9.148,9.144583333333332,-0.27220848174787965,0.2756251484145478
2022-10-18 11:00:00,9.147,9.141406250000001,-0.26879197784163017,0.27438572784162935
2022-10-18 11:30:00,9.142,9.138218749999998,-0.3083491067478799,0.3121303567478811
2022-10-18 12:00:00,9.138,9.135187499999999,-0.30833331898746325,0.31114581898746424
2022-10-18 12:30:00,9.141,9.132208333333333,-0.3059343932062136,0.31472605987288077
2022-10-18 13:00:00,9.131,9.129187499999999,-0.32012628773746304,0.3219387877374646
2022-10-18 13:30:00,9.128,9.126010416666665,-0.29656655466454657,0.298556137997882
2022-10-18 14:00:00,9.128,9.122739583333333,-0.2979905455499634,0.3032509622166306
2022-10-18 14:30:00,9.126,9.119302083333332,-0.26242332549788017,0.26912124216454714
2022-10-18 15:00:00,9.122,9.11571875,-0.22236440622704634,0.22864565622704702
2022-10-18 15:30:00,9.118,9.112354166666668,-0.1836118020603798,0.18925763539371226
2022-10-18 16:00:00,9.117,9.109229166666667,-0.11250877471663012,0.12027960804996385
2022-10-18 16:30:00,9.115,9.10615625,-0.06877765492496338,0.07762140492496386
2022-10-18 17:00:00,9.105,9.103010416666665,0.015504897158370026,-0.013515313825034594
2022-10-18 17:30:00,9.103,9.099729166666666,0.0891624492417033,-0.08589161590836975
2022-10-18 18:00:00,9.1,9.096249999999998,0.20166847137712,-0.19791847137711807
2022-10-18 18:30:00,9.09,9.09271875,0.26215040497087,-0.26486915497086966
2022-10-18 19:00:00,9.089,9.089302083333333,0.26800782684587016,-0.26830991017920286
2022-10-18 19:30:00,9.085,9.085770833333333,0.3609026836167035,-0.3616735169500358
2022-10-18 20:00:00,9.083,9.082135416666667,0.366887942530966,-0.3660233591976324
2022-10-18 20:30:00,9.08,9.078583333333333,0.41528617971045345,-0.41386951304378594
2022-10-18 21:00:00,9.078,9.075125,0.39693569894122266,-0.39406069894122314
2022-10-18 21:30:00,9.077,9.07165625,0.40768666047968416,-0.4023429104796844
2022-10-18 22:00:00,9.073,9.068083333333334,0.3492425899668636,-0.3443259233001971
2022-10-18 22:30:00,9.066,9.064458333333333,0.3356911476591713,-0.3341494809925032
2022-10-18 23:00:00,9.059,9.060791666666667,0.2831161476591714,-0.28490781432583895
2022-10-18 23:30:00,9.056,9.057104166666667,0.3173895450950687,-0.3184937117617365
2022-10-19 00:00:00,9.056,9.053447916666666,0.2562943527873766,-0.2537422694540438
2022-10-19 00:30:00,9.052,9.04975,0.19914771817199184,-0.19689771817199175
2022-10-19 01:00:00,9.044,9.0460625,0.16422528227455638,-0.16628778227455557
2022-10-19 01:30:00,9.041,9.0424375,0.13508473740276097,-0.13652223740276073
2022-10-19 02:00:00,9.036,9.038791666666667,0.10253377586429942,-0.10532544253096639
2022-10-19 02:30:00,9.03,9.03509375,0.10594435278737645,-0.11103810278737679
2022-10-19 03:00:00,9.029,9.031322916666666,0.04586021817199195,-0.04818313483865757
2022-10-19 03:30:00,9.028,9.027729166666665,0.017898614606286552,-0.017627781272951334
2022-10-19 04:00:00,9.028,9.024729166666665,0.0009967591375369357,0.0022740741957983967
2022-10-19 04:30:00,9.025,9.022322916666667,-0.03142316273746346,0.03410024607079685
2022-10-19 05:00:00,9.019,9.020406249999999,-0.06524559112287995,0.06383934112288123
2022-10-19 05:30:00,9.015,9.01896875,-0.11487124216454686,0.11090249216454656
2022-10-19 06:00:00,9.008,9.017916666666666,-0.12146287627912977,0.11154620961246253
2022-10-19 06:30:00,9.003,9.017229166666667,-0.12458299346662988,0.11035382679996336
2022-10-19 07:00:00,9.0,9.016812499999999,-0.1643058124770464,0.14749331247704783
2022-10-19 07:30:00,8.995,9.01675,-0.16992120961246332,0.1481712096124625
2022-10-19 08:00:00,8.99,9.017354166666665,-0.18922264190413013,0.1618684752374649
2022-10-19 08:30:00,8.986,9.019020833333334,-0.1890105650812133,0.1559897317478798
2022-10-19 09:00:00,8.985,9.023354166666667,-0.22308543487287985,0.18473126820621183
2022-10-19 09:30:00,8.985,9.031114583333332,-0.22523175648746288,0.17911717315412992
2022-10-19 10:00:00,8.981,9.040645833333334,-0.25126854034163,0.19162270700829548
2022-10-19 10:30:00,8.974,9.051677083333333,-0.27220848174787965,0.19453139841454697
2022-10-19 11:00:00,8.969,9.064947916666664,-0.26879197784163017,0.17284406117496515
2022-10-19 11:30:00,8.966,9.080552083333332,-0.3083491067478799,0.19379702341454702
2022-10-19 12:00:00,8.963,9.0974375,-0.30833331898746325,0.1738958189874626
2022-10-19 12:30:00,8.961,9.114447916666666,-0.3059343932062136,0.15248647653954756
2022-10-19 13:00:00,8.957,9.131322916666667,-0.32012628773746304,0.14580337107079683
2022-10-19 13:30:00,8.954,9.150041666666667,-0.29656655466454657,0.10052488799788056
2022-10-19 14:00:00,8.952,9.17003125,-0.2979905455499634,0.07995929554996417
2022-10-19 14:30:00,8.947,9.189291666666668,-0.26242332549788017,0.02013165883121182
2022-10-19 15:00:00,8.939,9.209583333333333,-0.22236440622704634,-0.04821892710628639
2022-10-19 15:30:00,8.956,9.228958333333333,-0.1836118020603798,-0.08934653127295361
2022-10-19 16:00:00,8.991,9.246947916666667,-0.11250877471663012,-0.14343914195003682
2022-10-19 16:30:00,9.01,9.266197916666666,-0.06877765492496338,-0.18742026174170298
2022-10-19 17:00:00,9.026,9.286385416666667,0.015504897158370026,-0.2758903138250368
2022-10-19 17:30:00,9.044,9.305614583333334,0.0891624492417033,-0.35077703257503673
2022-10-19 18:00:00,9.058,9.325156250000001,0.20166847137712,-0.46882472137712106
2022-10-19 18:30:00,9.066,9.347020833333334,0.26215040497087,-0.5431712383042029
2022-10-19 19:00:00,9.073,9.369083333333332,0.26800782684587016,-0.564091160179202
2022-10-19 19:30:00,9.095,9.389010416666665,0.3609026836167035,-0.6549131002833675
2022-10-19 20:00:00,9.131,9.408583333333334,0.366887942530966,-0.6444712758643002
2022-10-19 20:30:00,9.192,9.430854166666666,0.41528617971045345,-0.6541403463771196
2022-10-19 21:00:00,9.382,9.453895833333332,0.39693569894122266,-0.46883153227455526
2022-10-19 21:30:00,9.518,9.474604166666666,0.40768666047968416,-0.3642908271463491
2022-10-19 22:00:00,9.547,9.493895833333333,0.3492425899668636,-0.2961384233001962
2022-10-19 22:30:00,9.651,9.512208333333334,0.3356911476591713,-0.1968994809925051
2022-10-19 23:00:00,9.748,9.530697916666668,0.2831161476591714,-0.06581406432583997
2022-10-19 23:30:00,9.865,9.549302083333332,0.3173895450950687,-0.0016916284284007044
2022-10-20 00:00:00,9.868,9.567625,0.2562943527873766,0.04408064721262411
2022-10-20 00:30:00,9.873,9.586239583333333,0.19914771817199184,0.08761269849467479
2022-10-20 01:00:00,9.843,9.604760416666666,0.16422528227455638,0.07401430105877735
2022-10-20 01:30:00,10.039,9.623395833333333,0.13508473740276097,0.2805194292639054
2022-10-20 02:00:00,9.957,9.6409375,0.10253377586429942,0.21352872413570162
2022-10-20 02:30:00,9.958,9.65790625,0.10594435278737645,0.1941493972126238
2022-10-20 03:00:00,10.049,9.676510416666666,0.04586021817199195,0.32662936516134156
2022-10-20 03:30:00,9.868,9.695062499999999,0.017898614606286552,0.15503888539371496
2022-10-20 04:00:00,9.915,9.71103125,0.0009967591375369357,0.20297199086246265
2022-10-20 04:30:00,9.986,9.72536458333333,-0.03142316273746346,0.29205857940413327
2022-10-20 05:00:00,9.996,9.739385416666666,-0.06524559112287995,0.3218601744562144
2022-10-20 05:30:00,9.884,9.753041666666668,-0.11487124216454686,0.24582957549787904
2022-10-20 06:00:00,10.015,9.765229166666666,-0.12146287627912977,0.3712337096124644
2022-10-20 06:30:00,10.095,9.776020833333332,-0.12458299346662988,0.44356216013329847
2022-10-20 07:00:00,10.026,9.7866875,-0.1643058124770464,0.4036183124770469
2022-10-20 07:30:00,9.882,9.79825,-0.16992120961246332,0.25367120961246353
2022-10-20 08:00:00,9.982,9.809312499999999,-0.18922264190413013,0.36191014190413046
2022-10-20 08:30:00,10.132,9.818083333333332,-0.1890105650812133,0.5029272317478808
2022-10-20 09:00:00,10.051,9.823583333333334,-0.22308543487287985,0.45050210153954645
2022-10-20 09:30:00,9.907,9.826072916666666,-0.22523175648746288,0.30615883982079684
2022-10-20 10:00:00,9.911,9.827510416666668,-0.25126854034163,0.334758123674962
2022-10-20 10:30:00,9.802,9.827875,-0.27220848174787965,0.24633348174787867
2022-10-20 11:00:00,9.916,9.825875,-0.26879197784163017,0.3589169778416306
2022-10-20 11:30:00,9.805,9.821760416666667,-0.3083491067478799,0.29158869008121285
2022-10-20 12:00:00,9.883,9.816729166666667,-0.30833331898746325,0.37460415232079564
2022-10-20 12:30:00,9.828,9.811979166666667,-0.3059343932062136,0.32195522653954584
2022-10-20 13:00:00,9.868,9.808791666666668,-0.32012628773746304,0.37933462107079546
2022-10-20 13:30:00,9.832,9.8061875,-0.29656655466454657,0.32237905466454725
2022-10-20 14:00:00,9.758,9.804385416666666,-0.2979905455499634,0.251605128883297
2022-10-20 14:30:00,9.77,9.806354166666667,-0.26242332549788017,0.2260691588312128
2022-10-20 15:00:00,9.902,9.809302083333334,-0.22236440622704634,0.31506232289371183
2022-10-20 15:30:00,9.774,9.813083333333333,-0.1836118020603798,0.14452846872704578
2022-10-20 16:00:00,9.706,9.820541666666667,-0.11250877471663012,-0.0020328919500375298
2022-10-20 16:30:00,9.671,9.829374999999999,-0.06877765492496338,-0.08959734507503611
2022-10-20 17:00:00,9.711,9.838114583333333,0.015504897158370026,-0.1426194804917025
2022-10-20 17:30:00,9.67,9.848895833333332,0.0891624492417033,-0.2680582825750352
2022-10-20 18:00:00,9.602,9.8606875,0.20166847137712,-0.4603559713771188
2022-10-20 18:30:00,9.558,9.870583333333334,0.26215040497087,-0.5747337383042044
2022-10-20 19:00:00,9.605,9.879427083333333,0.26800782684587016,-0.5424349101792025
2022-10-20 19:30:00,9.673,9.892072916666667,0.3609026836167035,-0.5799756002833703
2022-10-20 20:00:00,9.615,9.906854166666665,0.366887942530966,-0.6587421091976312
2022-10-20 20:30:00,9.55,9.917937499999999,0.41528617971045345,-0.7832236797104517
2022-10-20 21:00:00,9.552,9.927802083333331,0.39693569894122266,-0.7727377822745543
2022-10-20 21:30:00,9.587,9.94115625,0.40768666047968416,-0.761842910479685
2022-10-20 22:00:00,9.616,9.956385416666667,0.3492425899668636,-0.6896280066335305
2022-10-20 22:30:00,9.617,9.969739583333332,0.3356911476591713,-0.6884307309925028
2022-10-20 23:00:00,9.59,9.982,0.2831161476591714,-0.6751161476591709
2022-10-20 23:30:00,9.628,9.995479166666668,0.3173895450950687,-0.6848687117617362
2022-10-21 00:00:00,9.622,10.010458333333334,0.2562943527873766,-0.6447526861207109
2022-10-21 00:30:00,9.663,10.02365625,0.19914771817199184,-0.5598039681719917
2022-10-21 01:00:00,9.747,10.033520833333334,0.16422528227455638,-0.4507461156078906
2022-10-21 01:30:00,9.885,10.04340625,0.13508473740276097,-0.29349098740276147
2022-10-21 02:00:00,9.938,10.055260416666666,0.10253377586429942,-0.21979419253096494
2022-10-21 02:30:00,10.166,10.06775,0.10594435278737645,-0.007694352787376277
2022-10-21 03:00:00,10.124,10.078447916666667,0.04586021817199195,-0.0003081348386581237
2022-10-21 03:30:00,10.156,10.08825,0.017898614606286552,0.04985138539371364
2022-10-21 04:00:00,10.343,10.100541666666665,0.0009967591375369357,0.24146157419579828
2022-10-21 04:30:00,10.406,10.114718750000002,-0.03142316273746346,0.32270441273746253
2022-10-21 05:00:00,10.415,10.130364583333332,-0.06524559112287995,0.3498810077895471
2022-10-21 05:30:00,10.5,10.148947916666668,-0.11487124216454686,0.46592332549787924
2022-10-21 06:00:00,10.531,10.170208333333333,-0.12146287627912977,0.4822545429457973
2022-10-21 06:30:00,10.529,10.196770833333334,-0.12458299346662988,0.456812160133296
2022-10-21 07:00:00,10.441,10.230614583333333,-0.1643058124770464,0.3746912291437143
2022-10-21 07:30:00,10.681,10.269489583333334,-0.16992120961246332,0.5814316262791288
2022-10-21 08:00:00,10.602,10.314447916666667,-0.18922264190413013,0.47677472523746306
2022-10-21 08:30:00,10.576,10.36446875,-0.1890105650812133,0.40054181508121345
2022-10-21 09:00:00,10.554,10.418375000000001,-0.22308543487287985,0.35871043487287907
2022-10-21 09:30:00,10.686,10.480697916666667,-0.22523175648746288,0.4305338398207956
2022-10-21 10:00:00,10.594,10.537541666666668,-0.25126854034163,0.3077268736749617
2022-10-21 10:30:00,10.401,10.58565625,-0.27220848174787965,0.0875522317478799
2022-10-21 11:00:00,10.494,10.637354166666666,-0.26879197784163017,0.1254378111749635
2022-10-21 11:30:00,10.521,10.6913125,-0.3083491067478799,0.13803660674788026
2022-10-21 12:00:00,10.605,10.74678125,-0.30833331898746325,0.16655206898746394
2022-10-21 12:30:00,10.373,10.800479166666666,-0.3059343932062136,-0.12154477346045262
2022-10-21 13:00:00,10.27,10.847104166666664,-0.32012628773746304,-0.2569778789292017
2022-10-21 13:30:00,10.379,10.891927083333334,-0.29656655466454657,-0.2163605286687878
2022-10-21 14:00:00,10.349,10.940958333333333,-0.2979905455499634,-0.29396778778336907
2022-10-21 14:30:00,10.378,10.988260416666664,-0.26242332549788017,-0.3478370911687839
2022-10-21 15:00:00,10.321,11.027093749999999,-0.22236440622704634,-0.48372934377295274
2022-10-21 15:30:00,10.296,11.058375,-0.1836118020603798,-0.5787631979396206
2022-10-21 16:00:00,10.364,11.091114583333333,-0.11250877471663012,-0.614605808616702
2022-10-21 16:30:00,10.374,11.117520833333332,-0.06877765492496338,-0.6747431784083681
2022-10-21 17:00:00,10.51,11.137020833333333,0.015504897158370026,-0.6425257304917029
2022-10-21 17:30:00,10.655,11.158666666666667,0.0891624492417033,-0.592829115908371
2022-10-21 18:00:00,10.658,11.174770833333332,0.20166847137712,-0.7184393047104523
2022-10-21 18:30:00,11.052,11.184802083333333,0.26215040497087,-0.394952488304203
2022-10-21 19:00:00,11.36,11.195520833333333,0.26800782684587016,-0.10352866017920387
2022-10-21 19:30:00,11.65,11.203729166666667,0.3609026836167035,0.08536814971662965
2022-10-21 20:00:00,11.954,11.207177083333335,0.366887942530966,0.3799349741357
2022-10-21 20:30:00,12.013,11.211875,0.41528617971045345,0.3858388202895473
2022-10-21 21:00:00,12.264,11.2179375,0.39693569894122266,0.649126801058777
2022-10-21 21:30:00,12.858,11.2198125,0.40768666047968416,1.2305008395203165
2022-10-21 22:00:00,11.802,11.218583333333333,0.3492425899668636,0.2341740766998029
2022-10-21 22:30:00,12.05,11.221302083333333,0.3356911476591713,0.4930067690074966
2022-10-21 23:00:00,12.12,11.222802083333333,0.2831161476591714,0.6140817690074949
2022-10-21 23:30:00,12.278,11.218874999999999,0.3173895450950687,0.7417354549049329
2022-10-22 00:00:00,12.297,11.213822916666665,0.2562943527873766,0.8268827305459592
2022-10-22 00:30:00,12.143,11.211166666666665,0.19914771817199184,0.7326856151613435
2022-10-22 01:00:00,11.743,11.21,0.16422528227455638,0.3687747177254431
2022-10-22 01:30:00,12.192,11.206875,0.13508473740276097,0.8500402625972391
2022-10-22 02:00:00,12.338,11.202770833333334,0.10253377586429942,1.0326953908023657
2022-10-22 02:30:00,12.307,11.197302083333334,0.10594435278737645,1.0037535638792903
2022-10-22 03:00:00,11.711,11.191083333333333,0.04586021817199195,0.4740564484946751
2022-10-22 03:30:00,11.572,11.186270833333332,0.017898614606286552,0.367830552060381
2022-10-22 04:00:00,12.07,11.180468749999998,0.0009967591375369357,0.8885344908624658
2022-10-22 04:30:00,11.214,11.171322916666668,-0.03142316273746346,0.07410024607079599
2022-10-22 05:00:00,11.479,11.158833333333334,-0.06524559112287995,0.38541225778954535
2022-10-22 05:30:00,11.514,11.143375,-0.11487124216454686,0.4854962421645455
2022-10-22 06:00:00,11.063,11.12746875,-0.12146287627912977,0.05699412627913014
2022-10-22 06:30:00,10.96,11.107458333333334,-0.12458299346662988,-0.022875339866702926
2022-10-22 07:00:00,11.039,11.079072916666666,-0.1643058124770464,0.12423289581037994
2022-10-22 07:30:00,10.871,11.043625,-0.16992120961246332,-0.0027037903875367086
2022-10-22 08:00:00,10.743,11.000041666666666,-0.18922264190413013,-0.06781902476253582
2022-10-22 08:30:00,10.886,10.951239583333333,-0.1890105650812133,0.12377098174787962
2022-10-22 09:00:00,10.826,10.899781249999998,-0.22308543487287985,0.14930418487288194
2022-10-22 09:30:00,10.594,10.839437499999999,-0.22523175648746288,-0.02020574351253665
2022-10-22 10:00:00,10.568,10.782916666666667,-0.25126854034163,0.036351873674962676
2022-10-22 10:30:00,10.688,10.734239583333334,-0.27220848174787965,0.2259688984145461
2022-10-22 11:00:00,10.351,10.682656249999999,-0.26879197784163017,-0.06286427215836804
2022-10-22 11:30:00,10.287,10.628708333333332,-0.3083491067478799,-0.033359226585451374
2022-10-22 12:00:00,10.354,10.57153125,-0.30833331898746325,0.09080206898746285
2022-10-22 12:30:00,10.369,10.514770833333333,-0.3059343932062136,0.16016355987287995
2022-10-22 13:00:00,10.162,10.464156249999998,-0.32012628773746304,0.01797003773746536
2022-10-22 13:30:00,10.187,10.413333333333332,-0.29656655466454657,0.07023322133121374
2022-10-22 14:00:00,10.147,10.355291666666666,-0.2979905455499634,0.08969887888329753
2022-10-22 14:30:00,10.055,10.295041666666666,-0.26242332549788017,0.02238165883121368
2022-10-22 15:00:00,10.047,10.240989583333333,-0.22236440622704634,0.02837482289371429
2022-10-22 15:30:00,10.108,10.194385416666666,-0.1836118020603798,0.09722638539371425
2022-10-22 16:00:00,9.995,10.143833333333331,-0.11250877471663012,-0.03632455861670214
2022-10-22 16:30:00,9.865,10.096927083333332,-0.06877765492496338,-0.16314942840836863
